34 - Details Of Assembly Segment Of PC,,,,,,,,,,,
State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,YADVENDRA RAO DESHRAJ SINGH,INC,37597
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,KANCHHEDI LAL KUSHWAHA,MAHP,371
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,ADVOCATE KARANSINGH JATAV,ASPKR,326
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,D.S. CHAUHAN (ADVOCATE),RSPS,87
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,MANISH SHRIVASTAVA,SUCI,376
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,MOHAMMAD JAVED ANSARI,RJnPty,86
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,KISAN LAL AHIRWAR,IND,118
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,GAJANAND KUSHWAH,IND,231
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,MANMOHAN,IND,114
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,MAHENDRA JAIN BHAIYAN,IND,190
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,MOHAN,IND,177
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,RAKESH,IND,220
Madhya Pradesh,4,GUNA,1890695,29,GUNA,238805,37406546,1050,HEMANT SINGH KUSHWAHA,IND,377
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,JYOTIRADITYA M. SCINDIA,BJP,99324
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,DHANIRAM CHAUDHARY,BSP,3728
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,YADVENDRA RAO DESHRAJ SINGH,INC,55975
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,KANCHHEDI LAL KUSHWAHA,MAHP,794
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,ADVOCATE KARANSINGH JATAV,ASPKR,800
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,D.S. CHAUHAN (ADVOCATE),RSPS,69
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,MANISH SHRIVASTAVA,SUCI,201
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,MOHAMMAD JAVED ANSARI,RJnPty,101
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,KISAN LAL AHIRWAR,IND,112
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,GAJANAND KUSHWAH,IND,184
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,MANMOHAN,IND,99
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,MAHENDRA JAIN BHAIYAN,IND,204
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,MOHAN,IND,176
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,RAKESH,IND,311
Madhya Pradesh,4,GUNA,1890695,32,ASHOK NAGAR,220438,37406546,924,HEMANT SINGH KUSHWAHA,IND,378
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,JYOTIRADITYA M. SCINDIA,BJP,91811
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,DHANIRAM CHAUDHARY,BSP,2954
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,YADVENDRA RAO DESHRAJ SINGH,INC,47585
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,KANCHHEDI LAL KUSHWAHA,MAHP,714
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,ADVOCATE KARANSINGH JATAV,ASPKR,630
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,D.S. CHAUHAN (ADVOCATE),RSPS,101
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,MANISH SHRIVASTAVA,SUCI,129
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,MOHAMMAD JAVED ANSARI,RJnPty,131
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,KISAN LAL AHIRWAR,IND,113
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,GAJANAND KUSHWAH,IND,137
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,MANMOHAN,IND,132
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,MAHENDRA JAIN BHAIYAN,IND,195
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,MOHAN,IND,204
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,RAKESH,IND,390
Madhya Pradesh,4,GUNA,1890695,33,CHANDERI,199584,37406546,1080,HEMANT SINGH KUSHWAHA,IND,490
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,JYOTIRADITYA M. SCINDIA,BJP,93654
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,DHANIRAM CHAUDHARY,BSP,3309
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,YADVENDRA RAO DESHRAJ SINGH,INC,54995
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,KANCHHEDI LAL KUSHWAHA,MAHP,792
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,ADVOCATE KARANSINGH JATAV,ASPKR,687
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,D.S. CHAUHAN (ADVOCATE),RSPS,78
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,MANISH SHRIVASTAVA,SUCI,86
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,MOHAMMAD JAVED ANSARI,RJnPty,102
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,KISAN LAL AHIRWAR,IND,89
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,GAJANAND KUSHWAH,IND,166
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,MANMOHAN,IND,101
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,MAHENDRA JAIN BHAIYAN,IND,238
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,MOHAN,IND,216
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,RAKESH,IND,379
Madhya Pradesh,4,GUNA,1890695,34,MUNGAOLI,216584,37406546,960,HEMANT SINGH KUSHWAHA,IND,309
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,39015
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,BHAGWATI PRASAD JATAV,BSP,2280
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,DR. LATA WANKHEDE,BJP,79109
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,BHEEKAM SINGH KUSHWAHA,MAHP,500
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,RAM BHJAN BANSAL,SAP,344
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,DR. RAMAVATAR SHARMA,SUCI,77
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,LAXMI KUSHWAHA,PSPU,157
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,SURESH BANSAL,BSCP,77
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,AHIRWAR RAJKUMAR THEKEDAAR,IND,103
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,TOSHMANI PANTHI (KANNA),IND,130
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,DHARMENDRA BANPURIYA,IND,146
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,MOHAMAD AARIF MAKRANI,IND,237
Madhya Pradesh,5,SAGAR,1746640,35,BINA,191197,37406546,934,SANGRAM SINGH YADAV,IND,284
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,39874
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,BHAGWATI PRASAD JATAV,BSP,2640
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,DR. LATA WANKHEDE,BJP,98958
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,BHEEKAM SINGH KUSHWAHA,MAHP,767
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,RAM BHJAN BANSAL,SAP,388
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,DR. RAMAVATAR SHARMA,SUCI,119
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,LAXMI KUSHWAHA,PSPU,83
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,SURESH BANSAL,BSCP,146
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,AHIRWAR RAJKUMAR THEKEDAAR,IND,78
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,TOSHMANI PANTHI (KANNA),IND,133
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,DHARMENDRA BANPURIYA,IND,239
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,MOHAMAD AARIF MAKRANI,IND,400
Madhya Pradesh,5,SAGAR,1746640,36,KHURAI,213946,37406546,1078,SANGRAM SINGH YADAV,IND,315
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,30304
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,BHAGWATI PRASAD JATAV,BSP,1265
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,DR. LATA WANKHEDE,BJP,115452
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,BHEEKAM SINGH KUSHWAHA,MAHP,855
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,RAM BHJAN BANSAL,SAP,424
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,DR. RAMAVATAR SHARMA,SUCI,78
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,LAXMI KUSHWAHA,PSPU,95
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,SURESH BANSAL,BSCP,206
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,AHIRWAR RAJKUMAR THEKEDAAR,IND,86
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,TOSHMANI PANTHI (KANNA),IND,129
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,DHARMENDRA BANPURIYA,IND,211
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,MOHAMAD AARIF MAKRANI,IND,495
Madhya Pradesh,5,SAGAR,1746640,37,SURKHI,224974,37406546,779,SANGRAM SINGH YADAV,IND,395
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,42099
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,BHAGWATI PRASAD JATAV,BSP,1754
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,DR. LATA WANKHEDE,BJP,95867
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,BHEEKAM SINGH KUSHWAHA,MAHP,599
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,RAM BHJAN BANSAL,SAP,396
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,DR. RAMAVATAR SHARMA,SUCI,128
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,LAXMI KUSHWAHA,PSPU,154
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,SURESH BANSAL,BSCP,330
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,AHIRWAR RAJKUMAR THEKEDAAR,IND,113
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,TOSHMANI PANTHI (KANNA),IND,140
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,DHARMENDRA BANPURIYA,IND,209
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,MOHAMAD AARIF MAKRANI,IND,370
Madhya Pradesh,5,SAGAR,1746640,40,NARYAWALI,239422,37406546,952,SANGRAM SINGH YADAV,IND,331
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,35897
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,BHAGWATI PRASAD JATAV,BSP,1241
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,DR. LATA WANKHEDE,BJP,84707
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,BHEEKAM SINGH KUSHWAHA,MAHP,260
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,RAM BHJAN BANSAL,SAP,137
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,DR. RAMAVATAR SHARMA,SUCI,103
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,LAXMI KUSHWAHA,PSPU,73
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,SURESH BANSAL,BSCP,65
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,AHIRWAR RAJKUMAR THEKEDAAR,IND,32
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,TOSHMANI PANTHI (KANNA),IND,56
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,DHARMENDRA BANPURIYA,IND,42
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,MOHAMAD AARIF MAKRANI,IND,114
Madhya Pradesh,5,SAGAR,1746640,41,SAGAR,213378,37406546,952,SANGRAM SINGH YADAV,IND,136
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,49803
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,BHAGWATI PRASAD JATAV,BSP,2392
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,DR. LATA WANKHEDE,BJP,110795
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,BHEEKAM SINGH KUSHWAHA,MAHP,934
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,RAM BHJAN BANSAL,SAP,459
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,DR. RAMAVATAR SHARMA,SUCI,126
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,LAXMI KUSHWAHA,PSPU,130
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,SURESH BANSAL,BSCP,111
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,AHIRWAR RAJKUMAR THEKEDAAR,IND,207
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,TOSHMANI PANTHI (KANNA),IND,235
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,DHARMENDRA BANPURIYA,IND,262
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,MOHAMAD AARIF MAKRANI,IND,419
Madhya Pradesh,5,SAGAR,1746640,146,KURWAI,237114,37406546,931,SANGRAM SINGH YADAV,IND,393
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,44559
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,BHAGWATI PRASAD JATAV,BSP,2872
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,DR. LATA WANKHEDE,BJP,105037
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,BHEEKAM SINGH KUSHWAHA,MAHP,1119
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,RAM BHJAN BANSAL,SAP,610
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,DR. RAMAVATAR SHARMA,SUCI,164
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,LAXMI KUSHWAHA,PSPU,127
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,SURESH BANSAL,BSCP,118
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,AHIRWAR RAJKUMAR THEKEDAAR,IND,155
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,TOSHMANI PANTHI (KANNA),IND,272
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,DHARMENDRA BANPURIYA,IND,262
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,MOHAMAD AARIF MAKRANI,IND,486
Madhya Pradesh,5,SAGAR,1746640,147,SIRONJ,224118,37406546,1144,SANGRAM SINGH YADAV,IND,545
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',INC,34508
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,BHAGWATI PRASAD JATAV,BSP,2148
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,DR. LATA WANKHEDE,BJP,96235
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,BHEEKAM SINGH KUSHWAHA,MAHP,744
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,RAM BHJAN BANSAL,SAP,391
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,DR. RAMAVATAR SHARMA,SUCI,129
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,LAXMI KUSHWAHA,PSPU,128
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,SURESH BANSAL,BSCP,94
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,AHIRWAR RAJKUMAR THEKEDAAR,IND,140
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,TOSHMANI PANTHI (KANNA),IND,198
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,DHARMENDRA BANPURIYA,IND,250
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,MOHAMAD AARIF MAKRANI,IND,367
Madhya Pradesh,5,SAGAR,1746640,148,SHAMSHABAD,202491,37406546,871,SANGRAM SINGH YADAV,IND,420
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,AHIRWAR DALLURAM,BSP,2917
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,KHUMAN URF PANKAJ AHIRWAR,INC,46287
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,DR. VIRENDRA KUMAR,BJP,89646
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,AHIRWAR PANKAJ,RSPS,1049
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,N.R. PRAJAPATI,ANRP,485
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,BABULAL KHANGAR,IND,401
Madhya Pradesh,6,TIKAMGARH,1827976,43,TIKAMGARH,229026,37406546,1430,SARJU PRASAD,IND,538
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,AHIRWAR DALLURAM,BSP,2651
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,KHUMAN URF PANKAJ AHIRWAR,INC,38265
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,DR. VIRENDRA KUMAR,BJP,87848
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,AHIRWAR PANKAJ,RSPS,1272
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,N.R. PRAJAPATI,ANRP,647
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,BABULAL KHANGAR,IND,542
Madhya Pradesh,6,TIKAMGARH,1827976,44,JATARA,223072,37406546,1462,SARJU PRASAD,IND,831
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,AHIRWAR DALLURAM,BSP,2485
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,KHUMAN URF PANKAJ AHIRWAR,INC,44479
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,DR. VIRENDRA KUMAR,BJP,84151
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,AHIRWAR PANKAJ,RSPS,1115
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,N.R. PRAJAPATI,ANRP,576
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,BABULAL KHANGAR,IND,492
Madhya Pradesh,6,TIKAMGARH,1827976,45,PRITHVIPUR,215194,37406546,1203,SARJU PRASAD,IND,669
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,AHIRWAR DALLURAM,BSP,3986
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,KHUMAN URF PANKAJ AHIRWAR,INC,40835
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,DR. VIRENDRA KUMAR,BJP,73114
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,AHIRWAR PANKAJ,RSPS,979
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,N.R. PRAJAPATI,ANRP,476
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,BABULAL KHANGAR,IND,416
Madhya Pradesh,6,TIKAMGARH,1827976,46,NIWARI,201345,37406546,1263,SARJU PRASAD,IND,608
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,AHIRWAR DALLURAM,BSP,3877
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,KHUMAN URF PANKAJ AHIRWAR,INC,42210
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,DR. VIRENDRA KUMAR,BJP,99258
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,AHIRWAR PANKAJ,RSPS,1632
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,N.R. PRAJAPATI,ANRP,1127
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,BABULAL KHANGAR,IND,718
Madhya Pradesh,6,TIKAMGARH,1827976,47,KHARGAPUR,252886,37406546,1950,SARJU PRASAD,IND,937
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,AHIRWAR DALLURAM,BSP,6061
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,KHUMAN URF PANKAJ AHIRWAR,INC,35677
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,DR. VIRENDRA KUMAR,BJP,90647
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,AHIRWAR PANKAJ,RSPS,1232
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,N.R. PRAJAPATI,ANRP,697
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,BABULAL KHANGAR,IND,625
Madhya Pradesh,6,TIKAMGARH,1827976,48,MAHARAJPUR,237478,37406546,1824,SARJU PRASAD,IND,735
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,AHIRWAR DALLURAM,BSP,5114
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,KHUMAN URF PANKAJ AHIRWAR,INC,33766
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,DR. VIRENDRA KUMAR,BJP,95577
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,AHIRWAR PANKAJ,RSPS,1061
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,N.R. PRAJAPATI,ANRP,492
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,BABULAL KHANGAR,IND,448
Madhya Pradesh,6,TIKAMGARH,1827976,51,CHHATARPUR,235150,37406546,1577,SARJU PRASAD,IND,582
Madhya Pradesh,6,TIKAMGARH,1827976,52,BIJAWAR,233825,37406546,2107,AHIRWAR DALLURAM,BSP,5513
Madhya Pradesh,6,TIKAMGARH,1827976,52,BIJAWAR,233825,37406546,2107,KHUMAN URF PANKAJ AHIRWAR,INC,29615
Madhya Pradesh,6,TIKAMGARH,1827976,52,BIJAWAR,233825,37406546,2107,DR. VIRENDRA KUMAR,BJP,93540
Madhya Pradesh,6,TIKAMGARH,1827976,52,BIJAWAR,233825,37406546,2107,AHIRWAR PANKAJ,RSPS,1807
Madhya Pradesh,6,TIKAMGARH,1827976,52,BIJAWAR,233825,37406546,2107,N.R. PRAJAPATI,ANRP,975
